Persons,610,,A.,Malignant neoplasms,,,15.6,4.6,30.3,10.4,0.1,66.1,5.1,47.6,21.7,8.3,0.4,0.6,109.4,0.7,18.9,29.2,0.2,5.9,0.5,10.3,8.4,1.0,246.0,0.4,17.2,9.5,6.4,0.5,12.2,10.5,81.6,1.9,5.8,28.0,2574.7,45.5,0.4,1.4,5.1,10.3,13.8,26.2,1.6,28.9,36.9,38.9,16.4,0.5,10.7,14.6,85.2,4.5,0.5,1.8,3.9,0.6,50.0,0.8,12.8,182.1,1.0,0.7,6.3,228.8,15.4,30.9,0.2,9.4,5.2,0.8,0.7,9.2,6.1,31.7,0.6,920.6,223.6,61.1,15.0,9.1,12.2,172.7,4.6,403.7,6.1,21.9,33.0,0.1,1.8,4.4,5.9,6.1,9.1,1.4,2.4,3.6,8.5,1.2,12.8,13.4,28.3,0.2,9.8,1.0,1.9,1.4,85.7,0.1,4.2,1.3,33.8,17.1,51.0,1.2,19.0,47.1,10.1,4.1,7.2,72.0,4.9,11.4,1.8,124.3,3.4,7.5,5.4,36.4,69.0,110.7,29.0,0.7,89.0,7.0,51.7,313.7,7.7,0.2,0.2,0.2,0.1,10.6,7.7,26.0,0.2,3.2,7.9,15.5,6.4,0.4,8.3,56.8,6.3,109.7,19.0,17.9,0.6,23.1,18.8,13.7,3.8,118.1,0.5,3.4,0.1,2.1,10.2,122.3,4.2,21.6,95.9,2.1,165.7,26.5,617.7,8.9,16.7,0.1,26.0,115.8,9.2,7.0,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,620,,,1.,Mouth and oropharynx cancers,,1.5,0.1,0.7,0.5,0.0,1.1,0.1,1.0,0.6,0.2,0.0,0.0,15.5,0.0,0.9,0.7,0.0,0.2,0.0,0.1,0.1,0.1,10.0,0.0,0.4,0.2,0.3,0.0,0.6,0.8,1.6,0.1,0.3,0.3,54.7,0.8,0.0,0.0,0.1,0.3,0.3,0.9,0.0,1.0,0.5,1.0,0.4,0.0,0.4,0.2,0.8,0.1,0.0,0.1,0.1,0.0,1.5,0.0,0.2,4.7,0.1,0.0,0.2,6.0,0.5,0.4,0.0,0.1,0.1,0.0,0.0,0.3,0.1,1.3,0.0,134.2,16.1,0.7,0.4,0.2,0.2,3.3,0.1,8.3,0.1,0.7,1.8,0.0,0.1,0.1,0.3,0.2,0.2,0.1,0.1,0.1,0.3,0.0,0.7,0.3,1.9,0.0,0.3,0.0,0.0,0.1,1.4,0.0,0.1,0.0,0.8,0.5,4.2,0.1,1.4,0.8,0.2,0.1,0.2,2.2,0.1,0.2,0.1,17.2,0.1,0.6,0.1,0.5,2.9,3.4,0.9,0.0,1.5,0.4,2.3,10.9,0.3,0.0,0.0,0.0,0.0,0.5,0.2,0.7,0.0,0.1,0.3,0.7,0.1,0.0,0.3,1.4,0.3,2.6,2.9,0.5,0.0,0.4,0.5,0.3,0.1,5.0,0.0,0.1,0.0,0.0,0.2,1.3,0.2,0.7,4.5,0.0,3.1,1.6,11.6,0.2,0.7,0.0,0.5,7.1,0.5,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,621,,,,a.,Lip and oral cavity,1.2,0.0,0.1,0.4,0.0,0.7,0.0,0.5,0.3,0.1,0.0,0.0,9.4,0.0,0.4,0.3,0.0,0.1,0.0,0.1,0.1,0.1,5.0,0.0,0.2,0.2,0.1,0.0,0.3,0.3,0.9,0.0,0.1,0.2,21.6,0.5,0.0,0.0,0.0,0.2,0.2,0.5,0.0,0.5,0.2,0.7,0.2,0.0,0.2,0.1,0.5,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.1,2.1,0.0,0.0,0.1,2.8,0.3,0.3,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.6,0.0,65.8,3.4,0.5,0.2,0.1,0.1,2.0,0.0,4.4,0.1,0.5,0.9,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.5,0.0,0.2,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.3,0.4,1.5,0.1,0.9,0.4,0.1,0.0,0.2,1.2,0.0,0.1,0.0,14.6,0.0,0.5,0.1,0.4,1.0,1.9,0.4,0.0,0.7,0.2,1.0,6.4,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.1,0.1,0.3,0.1,0.0,0.2,0.9,0.1,1.5,1.4,0.2,0.0,0.2,0.2,0.2,0.1,2.6,0.0,0.1,0.0,0.0,0.1,0.6,0.1,0.3,2.3,0.0,1.8,0.9,6.0,0.1,0.3,0.0,0.3,1.1,0.3,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,622,,,,b.,Nasopharynx,0.1,0.0,0.5,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.2,0.3,0.1,0.0,0.1,0.0,27.7,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.1,0.1,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,11.8,0.1,0.1,0.0,0.0,0.2,0.0,0.3,0.1,0.1,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,.,0.4,0.0,1.5,0.0,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.1,0.1,0.1,0.0,0.2,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,.,0.1,0.1,0.1,0.2,0.1,0.2,0.0,0.0,0.0,0.1,0.0,1.4,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.3,0.2,0.0,0.1,0.4,0.8,0.0,0.1,.,0.0,4.3,0.3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,623,,,,c.,Other pharynx,0.2,0.0,0.1,0.1,0.0,0.3,0.0,0.4,0.3,0.0,0.0,0.0,5.6,0.0,0.5,0.3,.,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.2,0.0,0.1,0.0,0.1,0.3,0.6,0.0,0.1,0.1,5.4,0.3,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.4,0.1,0.1,0.2,.,0.2,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.1,.,0.1,2.4,0.0,0.0,0.1,3.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.7,0.0,56.9,0.8,0.1,0.1,0.1,0.0,1.1,0.0,3.6,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.1,1.2,0.0,0.3,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.0,2.1,0.0,0.1,0.1,0.1,0.9,1.3,0.4,0.0,0.5,0.2,1.1,4.1,0.0,.,0.0,.,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.1,.,0.0,0.3,0.0,0.9,1.4,0.1,0.0,0.1,0.2,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,2.0,0.0,1.2,0.3,4.7,0.0,0.2,.,0.2,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,630,,,2.,Oesophagus cancer,,1.3,0.1,0.3,0.3,0.0,2.1,0.1,1.5,0.4,0.6,0.0,0.0,19.5,0.0,0.5,0.9,0.0,0.3,0.0,0.1,0.1,0.1,10.5,0.0,0.2,0.1,0.5,0.0,0.3,0.1,2.2,0.0,0.1,0.7,242.9,0.8,0.0,0.0,0.1,0.1,0.2,0.9,0.0,0.6,1.2,0.8,0.5,0.0,0.2,0.2,1.0,0.1,0.0,0.1,0.1,0.0,1.8,0.0,0.3,4.7,0.0,0.0,0.1,6.2,0.3,0.2,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.6,0.0,38.9,1.2,2.4,0.2,0.4,0.1,2.0,0.1,12.3,0.1,1.3,4.4,0.0,0.0,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.2,0.0,1.1,1.8,0.4,0.0,0.2,0.0,0.0,0.0,1.3,0.0,0.4,0.0,0.4,1.0,3.3,0.0,0.5,2.1,0.3,0.0,0.1,0.6,0.0,0.2,0.0,7.9,0.1,0.2,0.2,0.4,0.7,1.8,0.6,0.0,1.7,0.1,0.8,7.4,0.2,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.0,0.0,0.1,0.3,0.1,0.0,0.5,3.5,0.4,2.0,1.5,1.1,0.0,0.5,0.5,0.1,0.5,3.2,0.0,0.1,0.0,0.0,0.1,1.3,0.4,1.7,2.0,0.0,8.7,2.2,17.8,0.3,0.6,.,0.4,2.3,0.8,0.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,640,,,3.,Stomach cancer,,1.5,0.5,2.0,0.3,0.0,3.5,0.4,1.3,0.8,1.3,0.0,0.0,6.8,0.0,1.7,0.9,0.0,0.4,0.1,0.8,0.5,0.0,18.0,0.0,1.2,0.8,0.2,0.1,0.4,0.5,2.2,0.1,0.2,3.6,398.4,6.1,0.0,0.1,0.7,0.5,0.8,1.0,0.1,1.1,3.8,2.6,0.5,0.0,0.5,2.1,1.8,0.7,0.0,0.0,0.3,0.0,1.5,0.0,0.4,5.5,0.0,0.0,0.5,9.7,0.9,1.5,0.0,1.6,0.2,0.1,0.0,0.9,0.6,1.4,0.0,81.1,2.8,9.8,0.8,0.4,0.6,10.3,0.2,50.4,0.4,2.6,2.0,0.0,0.1,0.8,0.5,0.5,0.5,0.0,0.1,0.1,0.6,0.1,0.4,0.2,1.4,0.0,1.1,0.0,0.1,0.1,6.9,0.0,0.6,0.1,1.7,0.2,5.3,0.0,1.4,1.4,0.3,0.5,0.3,2.1,0.5,0.3,0.2,4.0,0.4,0.4,0.4,5.1,1.9,5.9,2.5,0.0,8.6,0.5,3.5,29.4,0.8,0.0,0.0,0.0,0.0,0.4,0.6,1.2,0.0,0.2,0.4,0.8,0.3,0.0,0.3,1.5,0.2,5.8,1.3,0.5,0.0,0.6,0.6,0.7,0.8,3.5,0.0,0.3,0.0,0.1,0.6,10.3,0.4,0.5,8.1,0.1,5.0,1.2,13.1,0.5,2.1,0.0,2.2,15.1,0.9,0.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,650,,,4.,Colon and rectum cancers,,0.7,0.2,3.1,0.5,0.0,8.9,0.5,6.2,2.3,0.8,0.0,0.1,4.5,0.1,2.9,3.3,0.0,0.3,0.0,0.4,1.0,0.0,23.2,0.1,2.6,0.5,0.3,0.0,0.9,0.6,9.7,0.1,0.3,3.0,248.4,4.4,0.0,0.1,0.6,0.6,2.2,3.0,0.2,3.9,3.2,3.0,2.1,0.0,0.9,1.1,3.1,0.3,0.0,0.1,0.5,0.0,3.8,0.0,1.4,21.9,0.0,0.0,0.4,26.0,0.8,3.3,0.0,0.5,0.1,0.0,0.1,0.7,0.4,5.0,0.1,77.4,18.1,4.6,0.9,1.1,1.5,21.3,0.4,57.3,0.6,2.1,1.5,0.0,0.2,0.3,0.4,0.7,0.8,0.0,0.1,0.4,1.1,0.1,0.6,0.2,3.8,0.0,0.7,0.1,0.1,0.2,6.9,0.0,0.1,0.1,2.6,0.4,3.0,0.1,1.2,5.8,1.5,0.3,0.5,4.2,0.6,1.8,0.2,5.3,0.4,0.4,0.5,2.6,8.1,14.6,4.4,0.1,10.2,1.0,6.8,42.6,0.6,0.0,0.0,0.0,0.0,1.6,0.4,3.4,0.0,0.2,1.2,2.5,0.7,0.0,0.5,3.6,0.4,17.0,0.9,1.0,0.1,3.0,2.0,1.2,0.2,9.9,0.1,0.2,0.0,0.2,1.0,10.6,0.2,0.9,13.5,0.3,18.4,1.6,61.8,1.2,1.0,0.0,2.0,8.3,0.9,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,660,,,5.,Liver cancer,,0.7,0.4,0.6,0.6,0.0,2.0,0.4,2.0,0.9,0.4,0.0,0.0,2.9,0.0,0.4,1.0,0.0,0.3,0.0,0.7,0.5,0.1,11.5,0.0,0.7,1.3,0.4,0.0,2.7,0.9,3.1,0.1,0.4,1.4,181.0,2.1,0.0,0.2,0.4,1.1,0.5,0.8,0.1,0.9,5.3,3.8,0.5,0.0,0.7,1.0,24.5,0.4,0.0,0.1,0.1,0.0,1.7,0.1,0.5,9.6,0.1,0.4,0.4,8.1,2.9,1.6,0.0,1.8,1.2,0.1,0.0,0.7,0.4,0.8,0.0,30.4,19.7,3.7,0.6,0.3,0.3,9.6,0.1,29.4,0.2,1.0,1.4,0.0,0.1,0.4,1.1,0.2,0.2,0.1,0.4,0.2,0.2,0.0,0.9,0.3,2.0,0.0,0.6,0.0,0.3,0.1,6.8,0.0,1.8,0.1,0.4,1.1,5.2,0.0,0.3,1.2,0.3,0.5,0.7,5.3,0.3,0.3,0.1,4.4,0.2,0.6,0.2,2.5,7.7,2.3,1.3,0.0,11.6,0.5,3.1,11.2,0.7,0.0,0.0,0.0,0.0,0.8,1.1,0.9,0.0,0.4,0.7,0.5,0.3,0.1,0.3,2.4,0.3,5.1,1.1,0.9,0.0,0.8,0.8,0.4,0.2,23.9,0.0,0.3,0.0,0.1,0.4,4.5,0.3,1.5,2.2,0.1,5.2,1.4,27.1,0.1,1.2,0.0,1.0,25.0,0.6,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,661,,,,a.,Liver cancer secondary to hepatitis B,0.3,0.1,0.2,0.2,0.0,0.3,0.1,0.2,0.1,0.1,0.0,0.0,0.8,0.0,0.1,0.1,0.0,0.1,0.0,0.3,0.1,0.0,2.0,0.0,0.1,0.7,0.2,0.0,0.9,0.5,0.2,0.0,0.2,0.2,113.7,0.3,0.0,0.1,0.0,0.6,0.1,0.2,0.0,0.1,3.0,1.1,0.1,0.0,0.2,0.4,3.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,1.1,0.0,0.2,0.1,0.7,1.5,0.5,0.0,0.3,0.6,0.1,0.0,0.2,0.1,0.2,0.0,10.8,4.6,1.4,0.2,0.0,0.0,0.9,0.0,2.8,0.1,0.2,0.4,0.0,0.0,0.1,0.5,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.4,0.1,1.1,0.0,0.2,0.0,0.2,0.0,0.8,0.0,0.6,0.0,0.1,0.5,2.1,0.0,0.1,0.1,0.0,0.1,0.4,2.5,0.1,0.0,0.1,0.9,0.0,0.4,0.0,1.0,3.2,0.4,0.1,0.0,6.2,0.1,0.6,2.4,0.2,0.0,0.0,0.0,0.0,0.3,0.7,0.2,0.0,0.2,0.4,0.1,0.1,0.0,0.1,0.9,0.1,0.5,0.4,0.4,0.0,0.0,0.1,0.1,0.0,9.9,0.0,0.2,0.0,0.0,0.1,1.9,0.1,0.6,0.5,0.0,0.6,0.5,3.0,0.0,0.3,0.0,0.2,12.7,0.2,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,662,,,,b.,Liver cancer secondary to hepatitis C,0.2,0.1,0.2,0.2,0.0,0.8,0.1,0.7,0.3,0.1,0.0,0.0,1.1,0.0,0.1,0.4,0.0,0.1,0.0,0.1,0.2,0.0,4.8,0.0,0.2,0.2,0.1,0.0,1.0,0.1,0.6,0.0,0.1,0.5,31.3,0.8,0.0,0.1,0.2,0.2,0.1,0.2,0.0,0.2,1.3,1.6,0.2,0.0,0.2,0.1,15.4,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.2,4.3,0.0,0.0,0.1,2.4,0.4,0.3,0.0,0.8,0.2,0.0,0.0,0.2,0.1,0.2,0.0,6.1,8.3,1.1,0.2,0.1,0.2,5.7,0.0,21.5,0.1,0.3,0.3,0.0,0.0,0.1,0.3,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.2,0.0,0.3,0.0,0.1,0.0,0.0,0.0,2.9,0.0,0.5,0.0,0.2,0.1,1.3,0.0,0.1,0.4,0.1,0.2,0.1,0.9,0.1,0.1,0.0,2.1,0.1,0.1,0.1,0.2,1.8,0.6,0.5,0.0,2.2,0.1,0.8,3.2,0.1,0.0,0.0,0.0,0.0,0.3,0.1,0.3,0.0,0.1,0.2,0.1,0.1,0.0,0.1,0.6,0.1,2.8,0.3,0.2,0.0,0.3,0.3,0.1,0.1,4.0,0.0,0.0,0.0,0.0,0.2,1.2,0.1,0.2,0.6,0.0,2.1,0.2,10.7,0.1,0.4,0.0,0.4,4.2,0.2,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,663,,,,c.,Liver cancer secondary to alcohol use,0.1,0.1,0.1,0.1,0.0,0.6,0.1,0.8,0.5,0.1,0.0,0.0,0.7,0.0,0.2,0.4,0.0,0.1,0.0,0.2,0.2,0.0,3.4,0.0,0.3,0.2,0.1,0.0,0.6,0.1,1.7,0.0,0.1,0.4,16.7,0.6,0.0,0.0,0.1,0.2,0.2,0.3,0.0,0.5,0.4,0.5,0.2,0.0,0.2,0.3,2.1,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.2,3.1,0.0,0.1,0.1,3.8,0.6,0.5,0.0,0.4,0.2,0.0,0.0,0.2,0.1,0.4,0.0,8.5,4.3,0.4,0.1,0.1,0.1,2.4,0.0,3.0,0.0,0.3,0.3,0.0,0.0,0.1,0.3,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.1,0.3,0.0,0.1,0.0,0.0,0.0,2.0,0.0,0.6,0.0,0.0,0.2,1.1,0.0,0.1,0.5,0.1,0.2,0.1,1.1,0.1,0.1,0.0,0.9,0.1,0.1,0.0,0.9,1.8,1.0,0.5,0.0,2.1,0.3,1.4,4.2,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.5,0.1,1.4,0.3,0.1,0.0,0.3,0.3,0.0,0.1,7.1,0.0,0.1,0.0,0.0,0.0,0.6,0.1,0.4,0.8,0.0,1.9,0.4,8.3,0.0,0.3,0.0,0.3,5.7,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,664,,,,d.,Other liver cancer,0.1,0.1,0.1,0.1,0.0,0.3,0.0,0.3,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,1.3,0.0,0.1,0.2,0.1,0.0,0.3,0.1,0.6,0.0,0.1,0.2,19.3,0.3,0.0,0.0,0.1,0.2,0.1,0.1,0.0,0.1,0.6,0.6,0.1,0.0,0.1,0.2,3.7,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.1,1.0,0.0,0.1,0.0,1.1,0.4,0.2,0.0,0.3,0.2,0.0,0.0,0.1,0.1,0.1,0.0,4.9,2.5,0.8,0.1,0.0,0.0,0.7,0.0,2.2,0.0,0.1,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.3,0.0,0.1,0.0,0.1,0.0,1.1,0.0,0.2,0.0,0.1,0.2,0.7,0.0,0.0,0.2,0.0,0.1,0.1,0.9,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.4,0.9,0.3,0.1,0.0,1.1,0.0,0.3,1.4,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.4,0.1,0.5,0.1,0.2,0.0,0.1,0.1,0.1,0.0,2.9,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.3,0.3,0.0,0.6,0.3,5.1,0.0,0.2,0.0,0.1,2.4,0.1,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,670,,,6.,Pancreas cancer,,0.2,0.2,1.0,0.1,0.0,4.6,0.4,3.1,1.9,0.3,0.0,0.0,1.4,0.0,1.2,1.8,0.0,0.2,0.0,0.3,0.5,0.0,12.0,0.0,1.1,0.1,0.1,0.0,0.1,0.3,5.1,0.0,0.1,1.6,111.5,2.0,.,0.0,0.3,0.3,0.8,0.9,0.1,2.3,1.5,1.0,1.1,0.0,0.5,0.6,2.9,0.2,0.0,0.0,0.3,0.0,0.5,0.0,1.2,12.4,0.0,0.0,0.2,18.0,0.3,1.9,0.0,0.3,0.0,0.0,0.0,0.3,0.3,2.1,0.0,32.8,5.4,2.4,0.5,0.5,1.0,12.1,0.1,37.0,0.2,1.1,0.7,0.0,0.1,0.2,0.1,0.4,0.3,0.0,0.0,0.2,0.6,0.1,0.1,0.0,1.0,0.0,0.3,0.1,0.0,0.1,4.5,0.0,0.1,0.1,0.7,0.1,0.7,0.0,0.4,3.0,0.5,0.2,0.1,2.0,0.3,0.8,0.1,1.1,0.1,0.1,0.3,1.6,2.1,5.4,1.7,0.0,7.0,0.4,2.9,20.3,0.2,0.0,0.0,0.0,0.0,0.5,0.2,1.4,0.0,0.1,0.5,0.9,0.4,0.0,0.1,2.0,0.1,6.8,0.2,0.3,0.0,1.8,1.5,0.4,0.1,2.4,0.0,0.0,0.0,0.1,0.4,6.9,0.1,0.4,5.8,0.1,9.0,0.2,44.3,0.7,0.7,0.0,1.1,0.9,0.3,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persons,680,,,7.,"Trachea, bronchus, lung cancers",,1.1,1.0,3.9,0.4,0.0,10.0,1.0,8.8,4.2,1.3,0.0,0.1,12.2,0.0,2.9,6.8,0.0,0.1,0.0,0.9,2.1,0.0,31.7,0.1,3.3,0.2,0.1,0.0,1.6,0.3,20.9,0.0,0.1,3.5,714.3,5.3,0.0,0.1,0.3,0.3,2.8,6.0,0.3,5.4,11.9,1.2,3.7,0.0,1.2,1.1,5.7,0.3,0.0,0.1,0.7,0.0,2.2,0.0,2.3,35.7,0.1,0.0,1.2,46.6,0.2,7.4,0.0,0.4,0.1,0.0,0.0,0.5,0.4,8.4,0.1,88.3,28.6,6.8,2.2,1.9,2.0,34.2,0.5,79.7,1.1,3.9,0.7,0.0,0.2,0.6,0.9,1.0,1.5,0.1,0.1,0.6,1.3,0.3,0.1,0.1,4.3,0.0,0.3,0.2,0.1,0.2,7.3,0.0,0.4,0.3,6.6,0.2,7.6,0.1,3.6,11.0,1.9,0.3,0.0,1.3,1.1,2.3,0.1,9.7,0.3,0.6,0.7,3.2,10.3,25.8,4.4,0.1,20.3,1.1,10.1,54.4,0.2,0.0,0.0,0.0,0.0,0.8,0.2,6.5,0.0,0.1,1.5,2.6,1.3,0.0,0.2,7.7,0.2,22.1,1.8,0.5,0.1,3.7,3.5,2.0,0.3,22.3,0.1,0.1,0.0,0.2,1.8,35.1,0.4,0.4,15.0,0.2,35.7,0.2,155.5,1.5,2.0,0.0,3.9,21.3,0.6,0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
